,Unnamed: 0,companyName,country,prefix,streetAddress1,streetAddress2
6167,6167,Zenterio AB,SE,00:26:7f,Diskettgatan 11B,Linköping    58335
6168,6168,"wuhan hongxin telecommunication technologies co.,ltd",CN,00:26:7a,"No.5 Donxin Road,Wuhan East Lake High-Tech Development Zone",Wuhan  Hubei  430073
6169,6169,"Euphonic Technologies, Inc.",JP,00:26:79,"2-5-10 Shin-yokohama, Kouhoku-ku",Yokohama    222-0033
6170,6170,"RICOH COMPANY,LTD.",JP,00:26:73,810 Shimoimaizumi,Ebina-City  Kanagawa-Pref  243-0460
6171,6171,MobileAccess Networks,US,00:26:6d,8391 Old Courthouse Rd.,Vienna  VA  22182
6172,6172,The Kroger Co.,US,00:25:d6,11450 Grooms Road,Blue Ash  OH  45242
6173,6173,"LS Research, LLC",US,00:25:ca,W66 N220 Commerce Court,Cedarburg  WI  53012
6174,6174,Tektrap Systems Inc.,CA,00:25:be,15 Buteau St.,Gatineau  Quebec  J8Z 1V4
6175,6175,Italdata Ingegneria dell'Idea S.p.A.,IT,00:25:bd,viale Eroi di Cefalonia 123,Roma    00128
6176,6176,"Costar  electronics, inc.,",TW,00:25:b7,"3fl,-1 no 13,lane 120,nei-hu road sec.1,",Taipei    114
6177,6177,Schmartz Inc,US,00:25:b0,2307 Valerian Trl,Round Rock  TX  78665
6178,6178,"Cisco Systems, Inc",US,00:25:46,80 West Tasman Drive,San Jose  CA  94568
6179,6179,"Cisco Systems, Inc",US,00:25:45,80 West Tasman Drive,San Jose  CA  94568
6180,6180,Minimax GmbH & Co KG,DE,00:25:35,Industriestrasse 10/12,Bad Oldesloe  SH  23840
6181,6181,Digital Recorders,US,00:25:32,4018 Patriot Drive,Durham  NC  27709
6182,6182,Stirling Energy Systems,US,00:25:2b,Sandia National Labs - NSTTF,Albuquerque  NM  87185-1127
6183,6183,OBR Centrum Techniki Morskiej S.A.,US,00:25:fd,Dickmana 62,Gdynia    81-109
6184,6184,"Shenzhen Wistar Technology Co., Ltd",CN,00:26:03,"Rm919, Science &Technology Service Center",Shenzhen  Guangdong  518000
6185,6185,Nordwestdeutsche Zählerrevision,DE,00:25:f3,Ing. Aug. Knemeyer GmbH & Co. KG,Bad Laer  Niedersachsen  49196
6186,6186,Humanware,CA,00:25:ec,445 rue du Parc Industriel,Longueuil  Québec  J4H 3V7
6187,6187,"Everspring Industry Co., Ltd.",TW,00:25:e2,"7F., No. 609, Sec 1, Wanshou Rd.,",Gueishan Township  Taoyuan County  333
6188,6188,"SUNNYTEK INFORMATION CO., LTD.",TW,00:25:dd,"12F, NO. 88, HSIN-TE ROAD",TAIPEI HSIEN    241
6189,6189,"CARECOM CO.,LTD.",JP,00:26:67,3-35-4,Chofu  Tokyo  182-0025
6190,6190,Logiways,FR,00:26:60,24/26 rue Louis ARMAND,PARIS    75015
6191,6191,Sansonic Electronics USA,US,00:26:56,9950 Baldwin Place,El Monte  Cailfornia  91731
6192,6192,DaySequerra Corporation,US,00:26:53,154 Cooper Road,West Berlin  NJ  08091
6193,6193,"Shanghai DigiVision Technology Co., Ltd.",CN,00:26:4c,No. 333 Guangji Rd.,Shanghai    200083
6194,6194,WFE TECHNOLOGY CORP.,TW,00:26:47,"17F NO.238,Chin-Hua N Rd,",Taichung    404
6195,6195,Onbnetech,KR,00:26:3b,"506, Samsung IT Valley, 197-5",Guro-Gu  Seoul  152-848
6196,6196,"ARTRAY CO., LTD.",JP,00:26:c1,"5F Ueno Bldg, 1-17-5 Kouenjikita,",Tokyo    166-0002
6197,6197,ICOMM Tele Ltd,IN,00:26:b5,"304, Trendset Towers,",Hyderabad  AP  500034
6198,6198,Duelco A/S,DK,00:26:af,Mommarkvej 5,Soenderborg  Soenderjylland  DK6400
6199,6199,"MICROROBOT.CO.,LTD",KR,00:26:a5,167-3 Gungpyeong-ri,Gwangju-si  Gyeonggi-Do  464-881
6200,6200,"Cisco Systems, Inc",US,00:26:99,80 West Tasman Drive,San Jose  CA  94568
6201,6201,Vodafone Omnitel N.V.,IT,00:24:89,Via Jervis 13,10015  Ivrea  Torino
6202,6202,Infoware ZRt.,HU,00:24:8e,Huseg u. 10/a,Budapest    1223
6203,6203,TAP.tv,US,00:24:76,16w361 South Frontage Road,Burr Ridge  IL  60527
6204,6204,Onda Communication spa,IT,00:24:6f,via del lavoro 9,pordenone    33170
6205,6205,"Solid Year Co., Ltd.",TW,00:24:6a,"2F-1, No. 94, Bao-chung Road,",Hsin-tien City  Taipei Hsien  23147
6206,6206,"RG Nets, Inc.",US,00:23:fa,316 California Ave.,Reno  NV  89501
6207,6207,Beijing HTTC Technology Ltd.,CN,00:23:ff,"B-13D-3 Keshi Building,Jia No.28 Xinxi Road,SHANGDI IT Industry Base",Beijing    100085
6208,6208,Masternaut,FR,00:23:f4,"4, rue Charles Cros",Louviers    27407
6209,6209,"Cisco Systems, Inc",US,00:23:ea,80 West Tasman Drive,San Jose  CA  94568
6210,6210,IPnect co. ltd.,KR,00:23:e4,808 albatross B/D 237-18,Seoul    153-801
6211,6211,Ansync Inc.,US,00:23:de,4970 Robert J Matthews Pky,El Dorado Hills  CA  95762
6212,6212,TRG,ID,00:23:d1,Wisma Kosgoro 13th Floor,Jakarta Pusat    10350
6213,6213,"Shenzhen Full-join Technology Co.,Ltd",CN,00:23:cb,"9/F,No.1,Xinrui Road,Hourui ,Xixiang Town, Bao'an District",ShenZhen  GuangDong  518000
6214,6214,"Inhand Electronics, Inc.",US,00:23:d2,30 West Gude Drive,Rockville  Maryland  20850
6215,6215,ESCATRONIC GmbH,DE,00:24:b4,Wuerzburger Str. 8,Laatzen  Lower Saxony  30880
6216,6216,Adolf Thies Gmbh & Co. KG,DE,00:24:ad,Hauptstraße 76,Göttingen    37083
6217,6217,Bimeng Comunication System Co. Ltd,CN,00:24:9c,"Level 16/f, Tower B,Sinotrans Plaza,No.43, Xi Zhi Men Northern Road,Hai dian District",Beijing    100044
6218,6218,"Genuine Technologies Co., Ltd.",JP,00:25:26,Klingelnberg Bldg.,Yokohama  Kanagawa  222-0033
6219,6219,CTERA Networks Ltd.,IL,00:25:25,24 Imber St.,Petach-Tikva    495111
6220,6220,SMA Railway Technology GmbH,DE,00:25:20,Miramstraße 87,Kassel  Hesse  34123
6221,6221,Philips CareServant,NL,00:25:1b,High Tech Campus 27,Eindhoven  Noord-Brabant  5656 AE
6222,6222,"Integrated Design Tools, Inc.",US,00:25:16,1202 E Park Avenue,Tallahassee  FL  32301
6223,6223,"On-Ramp Wireless, Inc.",US,00:25:0f,16885 West Bernardo Drive,San Diego  CA  92127
6224,6224,IBM Corp,US,00:25:03,2051 Mission College Blvd ,Santa Clara  CA  95054
6225,6225,Security Expert Co. Ltd,TW,00:25:0a,"8F-3, No.2, Jian 8th Rd.,",Jhonghe  Taipei  235
6226,6226,"Centrak, Inc.",US,00:24:dd,207 Penns Trail,Newtown  PA  18940
6227,6227,IlSung Precision,KR,00:24:d8,"182-2, Jegi-ri, Jeongnam-myeon",Hwanseong-si  Gyeonggi-do  445-964
6228,6228,"Fascinations Toys and Gifts, Inc.",US,00:24:cc,19224 Des Moines Way S,Seattle  Washington  98148
6229,6229,Thomson Inc.,US,00:24:d1,101 West 103rd Street,Indianapolis  IN  46290
6230,6230,Tobii Technology AB,SE,00:24:ca,Karlsrovägen 2D,Danderyd    18253
6231,6231,Meridian Audio Limited,GB,00:24:c5,11 Latham Road,Huntingdon  Cambs  PE29 6YE
6232,6232,Wuhan Higheasy Electronic Technology Development Co.Ltd,CN,00:24:b9,"Bldg A2 Optics Valley Software Park,Guanshan 1st Rd,",Wuhan  Hubei  430033
6233,6233,"Shenzhenshi chuangzhicheng Technology Co.,Ltd",CN,00:24:25,"5th Floor,Block2,25th Building,Industrial Zone West Keyuan Sci-tech Garden Nanshan Districh,Shenzhen",Shenzhen  Guangdong  518057
6234,6234,"Benign Technologies Co, Ltd.",CN,00:24:12,"504 room, 5F, South building, Forsafe Tower,",Shenzhen  Guangdong  518057
6235,6235,DELEC GmbH,DE,00:24:0c,Ruheweg 17-21,Göllheim  Rheinland-Pfalz  67307
6236,6236,Pointmobile,KR,00:24:06,"301,World Meridian Verture Center-1 60-24",Seoul  Geumcheon-gu  153781
6237,6237,"Double-Take Software, INC.",US,00:23:f9,8470 Allison Pointe Blvd,Indianapolis  IN  46250
6238,6238,Phybridge Inc,CA,00:24:63,3495 Laird Rd,Mississauga  Ontario  L5L5S5
6239,6239,ABB Automation products GmbH,DE,00:24:59,Eppelheimer Strasse 82,Heidelberg    69123
6240,6240,"Hivision Co.,ltd",CN,00:24:5e,"2201-2202, COFCO Property Tower,",Shenzhen  Guangdong  518101
6241,6241,"Cisco Systems, Inc",US,00:24:51,80 West Tasman Drive,San Jose  CA  94568
6242,6242,Solartron Metrology Ltd,GB,00:24:4c,Steyning Way,Bognor Regis  West Sussex  PO20 9ST
6243,6243,"Storwize, Inc.",IL,00:24:3f,11 Alatlef St.,Yehud    56216
6244,6244,"Halo Monitoring, Inc.",US,00:24:40,515 Sparkman Dr.,Huntsville  AL  35816
6245,6245,CSSI (S) Pte Ltd,SG,00:24:3b,70 Bendemeer Road Unit 04-04,    339940
6246,6246,"QuoPin Co., Ltd.",KR,00:24:fc,"#109, R&D Center for Advanced Technology 68 Yatap-dong Bundang-gu",Seongnam  Kyungki-do  463-816
6247,6247,"Cisco Systems, Inc",US,00:24:f7,80 West Tasman Drive,San Jose  CA  94568
6248,6248,Seanodes,FR,00:24:f0,Batiment Platon,Colomiers    31770
6249,6249,"ClearPath Networks, Inc.",US,00:24:eb,1940 E. Mariposa Ave,El Segundo  CA  90245
6250,6250,Withings,FR,00:24:e4,37bis rue du General Leclerc,Issy les Moulineaux    92442
6251,6251,WIDE CORPORATION,KR,00:24:35,"LEADERS TOWER 7TH FL., GOMAE-DONG, GIHEUNG-GU",YONGIN  GYEONGGI  446-901
6252,6252,Micron,US,00:24:2f,8000 S Federal Way,Boise  ID  83716
6253,6253,DCT-Delta GmbH,DE,00:24:1f,Bodanrückstraße 1,Bodman - Ludwigshafen  Baden-Württemberg  78351
6254,6254,Radiation Safety and Control Services Inc,US,00:23:c5,91 Portsmouth Ave,Stratham  New Hampshire  03885
6255,6255,Lux Lumen,BE,00:23:c4,Kernenergiestraat 53A,Wilrijk  Antwerp  2610
6256,6256,"Sichuan Jiuzhou Electronic Technology Co.,Ltd",CN,00:23:b8,"No.259 Jiuzhou Road,",Mianyang  Sichuan  621000
6257,6257,"Mainpine, Inc.",US,00:23:bf,PO Box 241,Wilsonville  Oregon  97070-0241
6258,6258,Intelligent Mechatronic Systems Inc,CA,00:23:b2,161 Roger Street,Waterloo  Ontario  N2J 1B1
6259,6259,"Cisco Systems, Inc",US,00:23:ac,80 West Tasman Drive,San Jose  CA  94568
6260,6260,"Hana CNS Co., LTD.",KR,00:23:a0,Taejang-dong 1720-52 Taejang-NongGong-Danji,Wonju  Gangwon-do  220-962
6261,6261,"SageTV, LLC",US,00:23:a5,9800 S. La Cienega Blvd,Inglewood  CA  90301
6262,6262,Superflow Technologies Group,US,00:22:b6,4060 Dixon Street,Des Moines  IA  50266
6263,6263,California Eastern Laboratories,US,00:22:a3,4590 Patrick Henry Dr.,Santa Clara  CA  95054
6264,6264,"Social Aid Research Co., Ltd.",JP,00:22:9e,"South 3, West 10, Chuo-ku",Sapporo  Hokkaido  060-0063
6265,6265,"Cisco Systems, Inc",US,00:22:91,80 West Tasman Drive,San Jose  CA  94568
6266,6266,Cinetal,US,00:22:92,8651 Castle Park,Indianapolis  IN  46256
6267,6267,XMOS Semiconductor,GB,00:22:97,Venturers House,Bristol    BS1 4PB
6268,6268,Kensington Computer Products Group,US,00:22:8b,333 Twin Dolphin Dr.,Redwood Shores  CA  94065
6269,6269,"DESAY A&V SCIENCE AND TECHNOLOGY CO.,LTD",CN,00:22:84,"DESAY 3rd Zone,Chenjiang,",Huizhou  Guangdong  516229
6270,6270,NEC Australia Pty Ltd,AU,00:22:77,649-655 Springvale Rd,Mulgrave  Victoria  3170
6271,6271,"Shenzhen GIEC Electronics Co., Ltd.",CN,00:22:6d,"24/F, XiNian Center, ShenNan Road 6021#, Futian District",Shenzhen  Guangdong Province  518040
6272,6272,"Koos Technical Services, Inc.",US,00:22:63,1025 Greenwood Blvd.,Lake Mary  FL  32746
6273,6273,Nortel Networks,US,00:22:67,2221 Lakeside Blvd,Richardson  TX  75081
6274,6274,"Guangzhou New Postcom Equipment Co.,Ltd.",CN,00:22:59,"No.3Ã‚Â¡Ã‚Â¡Guangpuxi Road,Guangzhou Science City,",Guangzhou  Guangdong  510663
6275,6275,"APASS TECHNOLOGY CO., LTD.",TW,00:22:e4,"2F, No. 267, Sec. 3, Chengde Rd.,",TEIPEI    113
6276,6276,Protecta Electronics Ltd,HU,00:22:dd,Kesmark str 7/A,Budapest  Hungary  1158
6277,6277,Shenzhen GST Security and Safety Technology Limited,CN,00:22:d8,"Room 502,Building 6 of Kupai Infomation Harbour,",Shenzhen  Guangdong  518040
6278,6278,Albrecht Jung GmbH & Co. KG,DE,00:22:d1,Volmestraße 1,Schalksmühle  NRW  58579
6279,6279,Zeeport Technology Inc.,TW,00:22:c3,"1F,No231,Xianzheng 2nd Rd.",HsinChu  Taiwan  300
6280,6280,SEGGER Microcontroller GmbH & Co. KG,DE,00:22:c7,In den Weiden 11,Hilden  NRW  40721
6281,6281,"Cisco Systems, Inc",US,00:22:bd,80 West Tasman Drive,San Jose  CA  94568
6282,6282,"Objective Interface Systems, Inc.",US,00:23:44,"220 Spring Street, Suite 530",Herndon  VA  20170-6201
6283,6283,TEM AG,CH,00:23:43,Triststrasse 8,Chur    7007
6284,6284,Global Star Solutions ULC,CA,00:23:37,4600 Jacombs Road,Richmond  BC  V6V 3B1
6285,6285,IRD A/S,DK,00:23:2b,Kullinggade 31,Svendborg  Fyn  5700
6286,6286,Fourier Systems Ltd.,IL,00:23:1c,16 Hamelacha St,Rosh Haayin    48091
6287,6287,Danaher Motion - Kollmorgen,US,00:23:1b,201 W. Rock Road,Radford  VA  24141
6288,6288,Institut für Prüftechnik,DE,00:23:9f,Schulstraße 3,Todtenweis  Bayern  86447
6289,6289,AJINEXTEK,KR,00:23:93,"9-3, Holimdong, Dalseogu",Daegu    704-240
6290,6290,NIDEC COPAL CORPORATION,JP,00:23:8f,"2-18-10,SHIMURA",ITABASHI-KU  TOKYO  174-8550
6291,6291,ANTIPODE,FR,00:23:85,5 RUE DE DOUAI,PARIS  ILE DE FRANCE  75009
6292,6292,ELSTER GMBH,DE,00:23:7e,KUHLMANNSTRASSE 10,HAMELN    31785
6293,6293,"PLANTRONICS, INC.",US,00:23:7f,345 ENCINAL STREET,SANTA CRUZ  CALIFORNIA  95060
6294,6294,Union Business Machines Co. Ltd.,HK,00:23:79,"Unit 2, 2/F, Block A, Hong Kong Industrial Centre,",Lai Chi Kok  Kowloon  
6295,6295,Entorian Technologies,US,00:22:53,8900 Shoal Creek Blvd,Austin  TX  78757
6296,6296,"Point Six Wireless, LLC",US,00:22:50,2333 Alumni Park Plaza,Lexington  KY  40517
6297,6297,HOME MULTIENERGY SL,ES,00:22:49,Capitán HAYA 1,MADRID    28020
6298,6298,RAYLASE AG,DE,00:22:4a,Argelsrieder Feld 2-4,Wessling  Bavaria  82234
6299,6299,Universal Telecom S/A,BR,00:22:40,"Avenida Paulista, 2444 - 17 andar",São Paulo    01310-300
6300,6300,SMC Networks Inc.,US,00:22:2d,20 Mason,Irvine  CA  92618
6301,6301,maintech GmbH,DE,00:22:2e,Seeweg 60,Höchberg  Bavaria  97204
6302,6302,Power Instruments Pte Ltd,SG,00:23:64,"BLK 40 TOH GUAN RD EAST, #01-62 ENTERPRISE HUB",    608582
6303,6303,"Cisco-Linksys, LLC",US,00:23:69,121 Theory Drive,Irvine  California  92612
6304,6304,Snell,GB,00:23:70,Hartman House,Reading  Berks  RG6 4PB
6305,6305,"Cisco Systems, Inc",US,00:23:5d,80 West Tasman Drive,San Jose  CA  94568
6306,6306,Packet Forensics LLC,US,00:23:56,420 S Smith Rd,Tempe  AZ  85281
6307,6307,Qool Technologies Ltd.,JP,00:23:13,"Gotanda Chuo Bldg 8f, 2-3-5",Shinagawa-ku  Tokyo  141-0022
6308,6308,Nortel Networks,US,00:23:0d,2221 Lakeside Blvd,Richardson  TX  75081
6309,6309,Witron Technology Limited,CN,00:23:01,"6/F, Xin Rui Building, 32 Tao Hua Road, Futian Free Trade Zone,",  Shenzhen  86
6310,6310,Conceptronic,NL,00:22:f7,Databankweg 7,AMERSFOORT  utrecht  3821 AL
6311,6311,Rustelcom Inc.,RU,00:22:ea,"Garagniy proezd, 1",St.-Petersburg    192288
6312,6312,3 Greens Aviation Limited,GB,00:22:f0,10 Hedingham Close,Macclesfield    SK10 3LZ
6313,6313,ProVision Communications,GB,00:22:e9,1 Portland Square,Bristol    BS2 8RR
6314,6314,"Cisco Systems, Inc",US,00:21:1c,80 West Tasman Drive,San Jose  CA  94568
6315,6315,Tellord,KR,00:21:17,Gurogu Gurodong 170-5 Woolim e-Biz Center 709,Seoul    152-050
6316,6316,Clearbox Systems,AU,00:21:10,"Suite 2, Level 2",Macquarie Park  NSW  2113
6317,6317,RIM Testing Services,CA,00:21:06,440 Phillip Street,Waterloo  ON  N2L 5R9
6318,6318,"Respironics, Inc.",US,00:1f:ff,1740 Golden Mile Highway,Monroeville  PA  15146
6319,6319,HPN Supply Chain,US,00:1f:fe,8000 Foothills Blvd,Roseville  CA  95747
6320,6320,"Siemens AG, Sector Industry, Drive Technologies, Motion Control Systems",DE,00:1f:f8,Frauenauracherstraße 80,Erlangen  Bavaria  91056
6321,6321,Indigo Mobile Technologies Corp.,TW,00:1f:fd,"11F, No22, Lan407,TiDing Blvd Section2, Neihu Technology Park",Taipei City    114
6322,6322,"ITOH DENKI CO,LTD.",JP,00:22:21,"1146-2, Asazuma-cho",Kasai  Hyogo  679-0180
6323,6323,Morega Systems,CA,00:22:1b,5770 Hurontario Street,Mississauga  Ontario  L5R 3G5
6324,6324,Mitac Technology Corp,TW,00:22:20,"9th Fl., #75, Min-sheng E. Road, Sec. 3,",Taipei    104
6325,6325,uv-electronic GmbH,DE,00:22:27,Grosswiesenstraße 20,Durchhausen  Baden-Württemberg  78591
6326,6326,RINNAI KOREA,KR,00:22:14,"560-2, Shibjong-1dong, Pupyoung-gu",Pupyoung-gu  Incheon  403-847
6327,6327,"Indigo Security Co., Ltd.",KR,00:22:0e,"2nd Floor, 277-169 Sungsoo2-Ga, Sungdong-Gu",Seoul    133-832
6328,6328,Certicom Corp,CA,00:22:08,"5520 Explorer Drive, 4th Floor",Mississauga  ON  L4W 5L1
6329,6329,Aksys Networks Inc,CA,00:22:01,"428, 3553 - 31 Street NW",Calgary    T2L 2K7
6330,6330,HPN Supply Chain,US,00:21:f7,8000 Foothills Blvd,Roseville  CA  95747
6331,6331,"Cisco Systems, Inc",US,00:21:a0,80 West Tasman Drive,San Jose  CA  94568
6332,6332,Honeywld Technology Corp.,TW,00:21:9c,"No.40,Hsueh-Fu Rd.",Hsinchu    300
6333,6333,"Baoding Galaxy Electronic Technology  Co.,Ltd",CN,00:21:92,"NO.91 Fengfan Rd.,GaoKai District,Baoding City,Hebei Prov.China 071051",Baoding City  Hebei Prov.  071051
6334,6334,TopControl GMBH,IT,00:21:8c,Enzenbergweg 24/A,Terlan (BZ)    39018
6335,6335,Intraco Technology Pte Ltd,SG,00:21:7f,750e Chai Chee Road #05-01,Singapore    4690005
6336,6336,"Sejin Electron, Inc.",KR,00:21:7a,SJ Technoville,Seoul    153-801
6337,6337,"IOGEAR, Inc.",US,00:21:79,23 Hubble,Irvine  CA  92618
6338,6338,"Ion Torrent Systems, Inc.",US,00:21:73,37 Soundview Rd,Guilford  CT  06437
6339,6339,"SmartSynch, Inc",US,00:1f:c3,4400 Old Canton Rd,Jackson  MS  39211
6340,6340,"Up-Today Industrial Co., Ltd.",HK,00:1f:c8,"7/F., Unify Commercial & Industrial Building",Kowloon    
6341,6341,"Hanlong Technology Co.,LTD",CN,00:1f:c1,"2402 West Tower Building, Fuxin International Building,",Nanjing  Jiangsu  210002
6342,6342,Jow Tong Technology Co Ltd,TW,00:1f:c2,46 Lane 337 Chung Cheng Rd,Yung Kang City  Tainan County  71066
6343,6343,EVGA Corporation,US,00:1f:bc,2900 Saturn St.,Brea  CA  92821
6344,6344,"TimeIPS, Inc.",US,00:1f:b0,3522 N Comotara St,Wichita  KS  67226
6345,6345,I/O Interconnect Inc.,US,00:1f:b5,1202 E Wakeham Ave,Santa Ana  CA  92708
6346,6346,"Atlanta DTH, Inc.",US,00:1f:a9,5388 New Peachtree Rd,Chamblee  GA  30341
6347,6347,Tutus Data AB,SE,00:21:f1,Svardvagen 11,Danderyd  Stockholm  18233
6348,6348,EASY3CALL Technology Limited,CN,00:21:f2,"Room 1903-6, 19/F., HING YIP Commercial Centre",Hong Kong    999077
6349,6349,"ESP SYSTEMS, LLC",US,00:21:eb,1422 East Fourth Street,Charlotte  NC  28204
6350,6350,Display Solution AG,DE,00:21:e5,Talhofstraße 32a,Gilching  D  82205
6351,6351,I-WIN,FR,00:21:e4,27 Rue des Econdeaux,EPINAY SUR SEINE  Seine Saint Denis  93800
6352,6352,Martin Christ GmbH,DE,00:21:df,An der Unteren Soese 50,Osterode  Niedersachsen  37520
6353,6353,"Cisco Systems, Inc",US,00:21:d8,80 West Tasman Drive,San Jose  CA  94568
6354,6354,Flextronics International,GB,00:21:cc,Stretton Green Distribution Centre Langford Way,Warrington  Cheshire  WA4 4TQ
6355,6355,Paradox Hellas S.A.,GR,00:1f:f1,3 Korinthoy St,Athens  Attiki  14451
6356,6356,Synapse Électronique,CA,00:1f:ec,"1010, 7e Avenue",Grand-Mère  Québec  G9T 2B8
6357,6357,In-Circuit GmbH,DE,00:1f:e5,Königsbrücker Strasse 69,Dresden    01099
6358,6358,RSD Communications Ltd,GB,00:1f:d9,8 Borrowmeadow Road,Stirling  Scotland  FK7 7UW
6359,6359,"4IPNET, INC.",US,00:1f:d4,38129 CAMBRIDGE COURT,FREMONT  CA  94536
6360,6360,MSI Technology GmbH,DE,00:1f:cf,Hanauer Landstraße 328-330,Frankfurt am Main  Hessen  60314
6361,6361,A-Team Technology Ltd.,HK,00:21:3f,"Rm. 1608, 16/F., Metropole Square,","New Territories,    "
6362,6362,Escherlogic Inc.,CA,00:21:39,1481 Rosebank Rd.,Pickering  Ontario  L1V 1P3
6363,6363,Brandywine Communications,US,00:21:34,1153 Warner Ave,Tustin  CA  92780
6364,6364,Phoebe Micro Inc.,US,00:21:2f,47606 Kato Rd,Fremont  CA  94538
6365,6365,"Cisco-Linksys, LLC",US,00:21:29,121 Theory Drive,Irvine  California  92612
6366,6366,Audiovox Corporation,US,00:21:2a,150 Marcus Blvd,Hauppauge  NY  11788
6367,6367,Aerosat Avionics,US,00:21:23,62 State Rd.,Amherst  NH  03031
6368,6368,"Soltech Co., Ltd.",KR,00:21:6d,"#30-3,3F",Yongsan Ku  Seoul  140837
6369,6369,ODVA,US,00:21:6c,4220 Varsity Drive,Ann Arbor  MI  48108-5006
6370,6370,HWA JIN T&I Corp.,KR,00:21:67,"5F., SEHWA Bldg 164-24, Poi-dong, Gangnam-gu, Seoul, Korea",Gangnam-gu  Seoul  135-960
6371,6371,Hidea Solutions Co. Ltd.,KR,00:21:60,"4F, Do&Can house Dldg., #656-1683, Seongsu 1-ga 2-dong, Seongdong-gu",Seoul    656-1683
6372,6372,D-TACQ Solutions Ltd,GB,00:21:54,James Watt Building,East Kilbride  Lanarkshire  G75 0QD
6373,6373,Guangzhou Skytone Transmission Technology Com. Ltd.,CN,00:21:4d,"3/F West, Block 4, Huangzhou",Guangzhou  Guangdong  510660
6374,6374,Kaco Solar Korea,KR,00:21:48,Chung-won-ku Sang-dea-won-dong 333-1,Songnam  Kyung-kido  462-806
6375,6375,3DSP Corp,US,00:21:c5,16271 Laguna Canyon Road,"Irvine,  CA  92618"
6376,6376,Hitachi High-Tech Control Systems Corporation,JP,00:21:bf,"500,Miyu-cho",Mito-shi  Ibaraki-ken  319-0316
6377,6377,"Mobile Appliance, Inc.",KR,00:21:c0,"#819 Kranz Techno,",Seong nam  Gyeonggi-Do  462-729
6378,6378,Universal Devices Inc.,US,00:21:b9,5353 Yarmouth Ave. #209,Encino  CA  91316
6379,6379,Ross Controls,US,00:21:b3,One Ross Way,Lavonia  GA  30553
6380,6380,Fiberblaze A/S,DK,00:21:b2,Kildevangsvej 9,Roskilde    4000
6381,6381,Nordic ID Oy,FI,00:21:ad,Myllyojankatu 2A,SALO    FIN-24100
6382,6382,Videotec Spa,IT,00:21:a6,"Via Friuli,6",Schio  Vicenza  36015
6383,6383,"OPENMOKO, INC.",TW,00:1f:11,"7F, No 300, Yang Guang Street",Taipei    11491
6384,6384,Federal State Unitary Enterprise Industrial UnionElectropribor,RU,00:1f:0b,Penza    440011,
6385,6385,Mueller-Elektronik GmbH & Co. KG,DE,00:1e:ff,Franz-Kleine-Str. 18,Salzkotten  NRW  33154
6386,6386,Integrated Dispatch Solutions,US,00:1f:06,645 Mountain Ave,Wyckoff  NJ  07481
6387,6387,iTAS Technology Corp.,TW,00:1f:05,"No. 75, Shuiyuan St.",Hsinchu City    30069
6388,6388,From2,KR,00:1e:f3,"2F, Mester inc",Daejeon    306-230
6389,6389,Emfinity Inc.,CA,00:1e:f8,1305 Kelly Lake Road,Sudbury  Ontario  P3E5P5
6390,6390,WiWide Inc.,CN,00:1f:7a,"10B10, Hua Jie Plaza",Beijing    100089
6391,6391,Botik Technologies LTD,RU,00:1f:70,"Trudovaya, 1",Pereslavl-Zalessky  Yaroslavskaya  152020
6392,6392,GiBahn Media,KR,00:1f:75,1816 Rosedale Suseo-dong,Seoul    135-885
6393,6393,Beijing Autelan Technology Inc.,CN,00:1f:64,"Room B-12B01, Keshi Plaza, Xinxi road,",Beijing    100085
6394,6394,"Dyna Technology Co.,Ltd.",CN,00:1f:5e,"HaoHai Building 1F,No.7,5th Street,Shangdi,",Beijing    100085
6395,6395,EMH Energiemesstechnik GmbH,DE,00:1f:58,Vor dem Hassel 2,Brackel    21438
6396,6396,Roseman Engineering Ltd,IL,00:1f:4c,65 Weizman Street,Givataim  Israel  53468
6397,6397,HD Communications Corp,US,00:1f:51,2180 Fifth Ave,Ronkonkoma  NY  11779
6398,6398,Lineage Power,US,00:1f:4b,3000 Skyline Dr.,Mesquite  TX  75149
6399,6399,Thomson Telecom Belgium,BE,00:1f:9f,Prins Boudewijnlaan 47,Edegem  Antwerp  B-2650
6400,6400,Xiotech Corporation,US,00:1f:93,6455 Flying Cloud Drive,Eden Prairie  MN  55344
6401,6401,DAIICHI-DENTSU LTD.,JP,00:1f:98,OOMORI 690-1,KANI  GIFU  509-0238
6402,6402,CCS Inc.,JP,00:1f:8c,Shimodachiuri-agaru,Kyoto  Kyoto  602-8011
6403,6403,Ellion Digital Inc.,KR,00:1f:8a,"Suite 809, Sicox Tower, 513-14, Sangdaewon-dong, Jungwon-gu",Sungnam-city  Kyonggi-do  426-726
6404,6404,Teleplan Technology Services Sdn Bhd,MY,00:1f:83,"2580, Tingkat Perusahaan 4B",Perai  Penang  13600
6405,6405,Shireen Inc,US,00:1e:30,8531 Ziggy Lane,Gaithersburg  MD  20877
6406,6406,"Radio Systems Design, Inc.",US,00:1e:2b,601 Heron Drive,Logan Twp  New Jersey  08085
6407,6407,"Zhejiang Bell Technology Co.,ltd",CN,00:1e:24,6 Xidoumen Rd. West Lake district,Hangzhou  Zhejiang  310012
6408,6408,Radio Activity srl,IT,00:1e:18,Via De Notaris 50,Milano  MI  20128
